chunk_id,company_name,sector,file_name,policy_url,chunk_no,chunk_text
삼성생명보험_0002,삼성생명보험,보험,삼성생명보험.pdf,https://www.samsunglife.com/individual/display/footer/PDC-MRMAN020100M,2,"내 등 (다, 나른 관련 bell 해낭하는 경우 보존기간을 따름) 개인정보 제 3자 제공 개인정보 처리위탁 고충처리부서 고객의 동의 없이 개인정보를 외부에 제공하지 위탁대상이 아닌 경우 어떤 개인정보도 업체에 홈페이지 관련 홈 고객포털 고객의 소리 않습니다. 제공되지 않습니다. 불편/민원 접수 세부항목은 개인정보 처리방침 본문 확인 세부항목은 개인정보 처리방침 본문 확인 기타 문의사항 1588-3114 삼성생명의 개인정보 처리방침은 다음과 같은 내용으로 구성되어 있습니다. 개인정보의 처리 목적 개인정보의 처리 및 보유 기간 처리하는 개인정보의 항 만 14세 미만 아동의 개인정보 처리 절차 및 파기방법 개인 정보의 제3자 제공에 관한 개인정보의 파기점 개인정보처리 위탁에 관한 사항 가명정보 처리 등에 관한 사항 개인정보 국외 이전에 관한 사 10. 정보주체와 법정대리인의 권리 의무 및 그 행사방법 11. 개인정보 보호책임자 및 담당자, 개인정보 관련 고충사항의 처리 https:/a 심 개인정보처리 방초 개인정보 처리 본문 바로가기 권 구제 15. 정보주체의 16. 개인정보 처리방 개인정보의 처리 목적 20 이용되지 않으며, 이 는 의 목적 이외의 용도로 더 [금융거래 리, 거래 당사자 4oolo 결 및 유지 체 품 등 금융거래 계약의 금융상품 및 각종 서비스의 소개 및 제공 통계적 이용 페이지 이용자] 홈 hoss, 해당 서비스 이용시 페이지 후 야에 따른 각종 개인 맞춤 서비스의 제공 통계적 이용 16 님 [권 권유, 재무설계서비스 및 기타 트 소개 등 회사의 턴 컨설 서비스의 제 싱 피해 예방) 명 appo"
삼성생명보험_0003,삼성생명보험,보험,삼성생명보험.pdf,https://www.samsunglife.com/individual/display/footer/PDC-MRMAN020100M,3,"각종 서비스의 소개 및 제공 통계적 이용 페이지 이용자] 홈 hoss, 해당 서비스 이용시 페이지 후 야에 따른 각종 개인 맞춤 서비스의 제공 통계적 이용 16 님 [권 권유, 재무설계서비스 및 기타 트 소개 등 회사의 턴 컨설 서비스의 제 싱 피해 예방) 명 appo 고객의 보이스피 이상금융거래 탐지 등 금융사고 방지 서비스 제공 (삼성카드로부터 제 [모니모 고 이용 권유 (삼성카드 제 내및 스 이상금융거래 탐지 등 금융사고 방지 츠 스 리경영) 제보자] (윤 맨 사이버 처리 흐 접수샤 개인정보의 처리 및 보유 기간 사유가 없는 한 개인(신용)정보의 처리가 의 [호 그 ai 이 달성(금융거래 0101 모전 정보의 처리 은 개인(신용) 를 파기합니다. 이내에 그 개인(신용)정보 oals 만기, 한 금 등)에 식 든 거래관계(보험, 융자, 거래종료일 이란 당사와의 모 채무 관계 중 가장 나중에 도래한 제662조), 여 불가피한 경우 또는 다른 법률 에 따른 의무를 이행하기 위 https:/a 개인정보처리 방초 도] 본문 바로가기 개인정보 처리 이 00 을 고 은 과 아 이 lilo 때 개 00 10 조반 고 때 매 30 그 꺼 00 00 20 20 lilo 40 00 74 이 00 주 더 00 끄 그 기 1104 00 퓨 때 내 고 및 더 더 뜨 내 그 더 때 놈 구 40 가 그 더 00 으 꿔 1에 00 여 므 프 00 200 프 00 때 떤 에 인 대 으 재개 해 주 히비제 에 글 없 개 도 퍼 떠 100 수 10 20 20 중 고 1104 1104 이 110 퍼 더 래 고 주 호 은 때 마 내 푸 에 때"
삼성생명보험_0004,삼성생명보험,보험,삼성생명보험.pdf,https://www.samsunglife.com/individual/display/footer/PDC-MRMAN020100M,4,"내 그 더 때 놈 구 40 가 그 더 00 으 꿔 1에 00 여 므 프 00 200 프 00 때 떤 에 인 대 으 재개 해 주 히비제 에 글 없 개 도 퍼 떠 100 수 10 20 20 중 고 1104 1104 이 110 퍼 더 래 고 주 호 은 때 마 내 푸 에 때 00 인 구해 이 90 호 뜨 04 문 매 본 주 21 꼬 10 20 그 별 스이 00 그 포이 10. 후 버 ci 이 된 00 더 01 중 시 머 중 꿔 은 70 오 여 10 뽀 은 뽀 후 그 1어 그 과 1어 101 메 로 의 00 고 의 70 때 20 다 내 복 해둔 고 해원 이 00 에 구 호 녀 누 고 그 과 mine 꼬 때 10 때 홈 느 베 메 삐 의 100 개 베 어 100 이 그 도 주. 고 년 호 은 에 이 뽀 04 원 의 그 해 따분 때 도 히 의 과 벤 마 피 시 을 퍼뱀해 을 펜 stir 퍼 19 의 20 메 06 호북 준 00 00 전 퍼 100 호 동 교 미 야 핀 을 더 히 히 호 패해 바 페그제 주 밝 뻐 바레 끔 을 퍼 베비 hoje 꺼 중 합일, 베 00 10 toes 끄 그 50 그 피포 매회 내 이 삐 20 161 백해 더 퍼 시 디바 니 00 배 00 20 투자권유 의존도, 투자금액, 투자자금의 성격, 투자기 경험, 태도, 투자 https:/a 은 위 개인정보처리 바즈 본문 바로가기 개인정보 처리 우수고객 서비스 관로 물서비스선택시: 이름, sviphs 전화)검진서비스선트 자택 요 서비스 등(서비스 이 는 선물서비스, 장제지원 력: 건강검진서비스 또 서비스 이 가 아 서에 정보를 직접 기입하여 제공, 정보주"
삼성생명보험_0005,삼성생명보험,보험,삼성생명보험.pdf,https://www.samsunglife.com/individual/display/footer/PDC-MRMAN020100M,5,"은 위 개인정보처리 바즈 본문 바로가기 개인정보 처리 우수고객 서비스 관로 물서비스선택시: 이름, sviphs 전화)검진서비스선트 자택 요 서비스 등(서비스 이 는 선물서비스, 장제지원 력: 건강검진서비스 또 서비스 이 가 아 서에 정보를 직접 기입하여 제공, 정보주체가 구두로 직접 제 드으 서 경우, 단체로부터 수집 청 사담 종 서비스/ 가 서 또는 스 페이지 금융거래 서비스 이 보주체가 거래소 페이지 이용자] 모바일동의서비스와 관련 기 아이디, 단말기기 (imei/uuid)2 단말 속시 전 정보(쿠키, 접속 번 미 즈 스 이용 사, 서비 함) 이용 정보, di 포 서비스(모바일 byes 위 조사(악성 app 탐지를 통한 삼성생명 appo 보이스피싱 피 (업무수탁자 포함)이 제공 정보 한 appo 대호 악성 app 탐지정보, 탐지된 악성 악성 해 예방)를 위한 도 그 류 및 버전, 웹브라우저 종류, 쿠키, 악성 05 기 모델명 르 이 단 시, ssip, 접속국가, 단말기12, imei, 14491, usim, uuid, 05정보, serial number 포함), mac address, 마더보드정보, 루팅여부, 모바 구매일시, 구매상품명, 슬리머니 용도 먼오 예방)를 위한 악성 app 탐지정보, 탐지된 번 콜품 구매정보(구매 피싱 피 스 잔액 그 벼 4027이용고객의 보이 슬리머니 용도 스 넌 [시 지를 통호 40124 설치 여 으 cpus id 리머니 서비스 이용자 페이지 이용등록 시 사용 내역 가 배0 00 베 가 di 이 (초 보 접속국가, 단말기12, imei, imsi, usim, uuid, 05"
삼성생명보험_0006,삼성생명보험,보험,삼성생명보험.pdf,https://www.samsunglife.com/individual/display/footer/PDC-MRMAN020100M,6,"그 벼 4027이용고객의 보이 슬리머니 용도 스 넌 [시 지를 통호 40124 설치 여 으 cpus id 리머니 서비스 이용자 페이지 이용등록 시 사용 내역 가 배0 00 베 가 di 이 (초 보 접속국가, 단말기12, imei, imsi, usim, uuid, 05정보, cpus id 포 정 련 고 대폰번호, 이메일 주소, 내외국인 구분, 접속 모니모 서비스 이용 관련 [모니모 고 ,버200정보(1[21[2 16 o1s4 설치 여 100 정보, 루팅여부, 모바일단말기 모 속 관련 정보(이상금융거래 탐지 number 포함), mac address, 마더보 전 번 으 및 원 회사, 류 및 버전, 웹브라우저 종류, 쿠키, 드 https:/a 개인정보처리 방초 도] 본문 바로가기 개인정보 처리 리경영) 제보자] 삼성카드로부터 제공 모니모 서비스 관련 상세 모니모 개인(신용)정보 동의서에서 확인 가능합니다. 모니모 서비스 이용 관련 [사이버옴부즈모 그 16 이 더 으 그 인 고 인 위 가 끄 때 메 16 고 자 해 10 이 10 16 자 때 인 듬 을 그 il0r 70] 고 이 더 마파 더 버 교 분 퍼 꿔 40 20 서 원 힌 이 곱 때 꿔 제 먼 에 00 또 이 주 그 40 이 가 아 di 161 00 인 88 더 퍼오 목 포피 중 뽀 펀 00 기 퍼 100 수 기 언 금 미 그 houta 20 을 쁘 16 패 을 더 00 때 더 흐 이 그 배 괴 내 이 이 내 급 그 퍼 마 716 00 이 27 덕 어 벼 그 그 10 님 도 410 과 아 해 ai 내 70 에 004 먼 그 10 중 에 고 가 00 00 호"
삼성생명보험_0007,삼성생명보험,보험,삼성생명보험.pdf,https://www.samsunglife.com/individual/display/footer/PDC-MRMAN020100M,7,"퍼 100 수 기 언 금 미 그 houta 20 을 쁘 16 패 을 더 00 때 더 흐 이 그 배 괴 내 이 이 내 급 그 퍼 마 716 00 이 27 덕 어 벼 그 그 10 님 도 410 과 아 해 ai 내 70 에 004 먼 그 10 중 에 고 가 00 00 호 그 70 고 04 이 그 수 고 족족 10 20 인 꿔 02 들 들 가 76 이 흐 10 때 모 20 100 삐 을 고 20 가 벼 20 히 해 비 주아 우 의 들 이동 자 내 s848 인 을 80 과 영잉등으으 그 에 110 은 이 퍼 어 [내 대 인 인 퍼 더 nalode pedbe 으 뱅기 버 을 하 1어 01 기 000 100 00 에 머 6006 디 수 더 이즈 00 20 800 100 slovo 이 가 때 https:/a 개인정보처리방 방치 본문 바로가기 개인정보 처리 금 지급심사, 보 에 윤진 로 나 더 일 놈 등 20 개 00 시 메 메 메 메 일 운 때 메 mall 30 브 개 메 08 때 떠 00 00 40 꺼 000 내 110 가 바 꺼 10 에 40 뚜 히 무 어 10 꽤 00 00 412 호 때 뻐 고 00 마 12 12 53 퍼 10 010 010 010 010 이 20 20 듀 고 여 00 모 16 본 본 본 으 페 으 어 어 어 어 버 꿔 기 뜨 기 뜨 중 그 그 00 퍼 뀌 니 끄 기 퍼 mula 10 원 여0 퍼 더 세때 때호 개 61 퍼 과 꿔 국 10 102 인 후 베그 10 ruueo 일 훼 800 빼 메 때 40 이 06 개 40 31 06 해 중 00 10 이 고 중 eget feae 병기 후일 주부 보이"
삼성생명보험_0008,삼성생명보험,보험,삼성생명보험.pdf,https://www.samsunglife.com/individual/display/footer/PDC-MRMAN020100M,8,"중 그 그 00 퍼 뀌 니 끄 기 퍼 mula 10 원 여0 퍼 더 세때 때호 개 61 퍼 과 꿔 국 10 102 인 후 베그 10 ruueo 일 훼 800 빼 메 때 40 이 06 개 40 31 06 해 중 00 10 이 고 중 eget feae 병기 후일 주부 보이: 호 이 20 100 고 에 그 주 보 100 고모 그 후 06 스로 00 40 에 해 나 00 40 더 베 후 그 도 따기 인 과히 를 에 들 peat mole 비온 바 대 때 디주지고 이쁘 이 이 이 는 이 스코 00 시가지 10 01 00 퍼 20 19 써 히 101 버스 드 온 스 배 디 페지 10 도 cree 메 뽀 는 때 님 릭 80 국기 쁜 102 비 이 가 패애꾸 00 61) 목 고 40 ssao 그 과 대 smpaks 고 치 인 주 een8 60 rnuer 00 은 418 보르 00 888eszg 88 00 00 대 00 주 더 주 건 밸 그 미으리 인 개 무원 꿔 배 50 .능 도 09 여 중 끄대으으으에즈쥬 에 아 포프 흡 바글 110] 10 소아 기강 시까지 공공기관에서 정책자료로 활 e(5)(02-2122-4000) 스 평가 dejofae (02-708-1000) nice https:/a 개인정보 처리방침 개인정보처리방침 회원관리안내 삼성생명 티2 111 020호0 아이 라자/창구 운영회사, 리서치업체, 우편물배달업체 대출계약의 체결 유지 관리 상담, 조사연구(리 신용정보회사, 법무사, 법무법인 법률사무소, 서치), 금융상품 및 서비스의 소개, 이벤트 안내 기 위와 같음 전 불 달성시까지 자등기업체 등 위탁사무의 수행을"
삼성생명보험_0009,삼성생명보험,보험,삼성생명보험.pdf,https://www.samsunglife.com/individual/display/footer/PDC-MRMAN020100M,9,"20호0 아이 라자/창구 운영회사, 리서치업체, 우편물배달업체 대출계약의 체결 유지 관리 상담, 조사연구(리 신용정보회사, 법무사, 법무법인 법률사무소, 서치), 금융상품 및 서비스의 소개, 이벤트 안내 기 위와 같음 전 불 달성시까지 자등기업체 등 위탁사무의 수행을 위해 정보제공 타 위탁사무의 수행 유고 저당 융공사(1688-8114)주택저당채권, 주 제공목적 담보부채권 또는 주택저당증권의 투자 한국주택금융공사 채권유동화 관련 업무 수행 위와 같음 때 달성시까지 자, 양수인 그 밖에 이에 준하는 이해관계인 으으 햇살론 신용보증의 가입 및 인수, 보상청구 관련 제공목적 서민금융진흥원 (국번없이 1397) renee 위와 같음 보험계약 또는 계좌개설 은행, 증권 00 전자자금이체(보험료 납입, 반환) 관련 업무 수행 성명, 주민등록번호, 계좌번호 전자자금이체계약 금융결제원(1577-5500) 삼성화재(1588-5114) 8손해보험(1644-0114) 서울보증보험(02-3671-7000) 3(02-586-3075) 권원/보증보험의 가입 인수 제공목적 o171 리파인저(02-2189-8700) daisa (02-3705-7) m2413 373 (02-1577-1006) 퍼스트어메리칸권원보험쥐 (02-3144-2470) haeaazif(02-3144-2490) 보험금 청구 달성시까지 카드심사 완료시까지 삼성카드 심사 (단, 관련법령에 별도 규정이 명 삼성카드 개인식별 clgt 신용거래정보 (한도추가심사, 서류제출간소화) heme 시되어 있는 경우 그 기간을 따 르 름) 금융투자상품거래 관련 제공받는 자 이용목적 제공"
삼성생명보험_0010,삼성생명보험,보험,삼성생명보험.pdf,https://www.samsunglife.com/individual/display/footer/PDC-MRMAN020100M,10,"490) 보험금 청구 달성시까지 카드심사 완료시까지 삼성카드 심사 (단, 관련법령에 별도 규정이 명 삼성카드 개인식별 clgt 신용거래정보 (한도추가심사, 서류제출간소화) heme 시되어 있는 경우 그 기간을 따 르 름) 금융투자상품거래 관련 제공받는 자 이용목적 제공하는 신용정보의 종류 보유 및 이용기간 금융결제원 개인식별정보 제공목적 (02-1877-500) 금융투자상품 거래의 체결, 유지, 거래지시의 처리 reese 예탁결제원(62-3774-3000) 금융투자상품 거래 정보 달성시까지 다 어므르 의탄 당사가 번 위탁한 자 금융투자상품 거래의 체결 유지 관리 사다 투자권유대행인, 리서치업체, 우편물배달업체, 법 제고모전 사편규니앵만, tess 넌 사연구(리서치) 금융상품 및 서비스의 소개 이벤 위와 같음 공목적 의타사므이 aste 04 ,oosoom 단서 법률사무소 위탁사무의 위해 안내 기타 위탁사무의 수 성시까지 정보의 제공이 필요한 자) 보험계약 또는 계좌개설 은행, 증권 증권사 전자자금이체(보험료 납입, 반환) 관련 업무 수행 성명, 주민등록번호, 계좌번호 전자자금이체계약 금융결제원(1577-5500) 효력 종료시까지 퇴직연금거래 관련 제공받는 자 이용목적 제공하는 신용정보의 종류 보유 및 이용기간 신용정보집중기관 개인식별정보 생명보헌현호 지여금계약정보의 느그르으 소해보헌현 민 환요 등 시요저넌진주기과으 는 손해보험협회(02-3702-8500) 및 활용 등 신용정보집중기관의 퇴직연금 지급정보 업무 목적 달성시까지 전국은행연합회(02-3705-5000) 업무 기타 등에 관한 개인신용정보 등 보험개발원("
삼성생명보험_0011,삼성생명보험,보험,삼성생명보험.pdf,https://www.samsunglife.com/individual/display/footer/PDC-MRMAN020100M,11,"호 지여금계약정보의 느그르으 소해보헌현 민 환요 등 시요저넌진주기과으 는 손해보험협회(02-3702-8500) 및 활용 등 신용정보집중기관의 퇴직연금 지급정보 업무 목적 달성시까지 전국은행연합회(02-3705-5000) 업무 기타 등에 관한 개인신용정보 등 보험개발원(02-368-4000) https:/a 달성시까지 달성시까지 (매년 3월 재계약) 제공목적 달성시까지 e-mail4 위와 같 위와 기타 재산 개인정보처리방 방치 본문 바로가기 있느 퇴직급 개인정보 처리 계가 그 고 [더 해 히 생 서비스 제공 1금(1 포함)계약의 체결 생 서비스 제공 금 청구에 이 법령에 따른 퇴직연금 사업자로 토 계약의 체결, 유지, 사, 호 사고조사 드 회사 오 고 디드 은 자(계약적부, 보 (02-3774-3000) 서비스제 으 회사, 결제 오 탁받 리서치 -제너두(02-360-2155) 삼성경제연구소(02-3780-8176) 국여 탁 퇴직연금계약의 체 위 이용기간 40 이 10 기] 10 40 고 :회일까지 (는 그 때까지 계법령에 따라 별도 규정이 명시되어 있 동의일로부터 모니모 대 요 리머니 수 제공하는 신용정보 성명, 개인아이디(8미20), 스 고 서비스 제 드 요 모니모를 통한 쿠폰함 사 드 금 청구 은 /보 오 소, 물품 배송 등 구매 내역에 대한 가입내역 조 mall 이용을 위 서비스 발굴 구매 및 가명정보 제3자 제공 현황 mall 이용 관련 비즈마켓 글 마 [데이터전문기관] 가명처리/제공목적 가명데이터 결합 가명데이터 결합 nice 가정보 가정보 nice 시 폐기 시 폐기 즈 2021.06.01 2021.0"
삼성생명보험_0012,삼성생명보험,보험,삼성생명보험.pdf,https://www.samsunglife.com/individual/display/footer/PDC-MRMAN020100M,12,"가입내역 조 mall 이용을 위 서비스 발굴 구매 및 가명정보 제3자 제공 현황 mall 이용 관련 비즈마켓 글 마 [데이터전문기관] 가명처리/제공목적 가명데이터 결합 가명데이터 결합 nice 가정보 가정보 nice 시 폐기 시 폐기 즈 2021.06.01 2021.06.01 데이터 데이터 한 6개 분기 671 분기 종 가명처리 총 가명처리 를 를 정보 유지정보 계약정보 계약정보 은 4분기, 2019년 2분기, 2020년 1분기 계약의 보 4분기, 20194 2분기, 20204 1분기 계약의 보 2015년 2분기, 2016년 3분기, 2017년 1분기, 2018년 2015년 2분기, 2016년 3분기, 2017년 1분기, 2018년 https:/a 개인정보 처리방침 개인정보처리방침 회원곤 본문 바로가기 삼성생명은 보유기간의 경과, 개인정보의 처리 목적 달성 등 그 개인정보가 불필요하게 되었을 때에는 지체 없 개인정보를 파기하지 않고 이 그 정보를 파기합니다. 다만, 는 인정보 또는 개인정보파일을 다른 개인정보와 분리해 저장 및 관리합니다. 개인정보를 파기할 경우 다른 법령에 따라 보존하여야 하는 경우에는 등 이와 유사한 서류 신용정보법 제20조의2 개인정보처리 위탁에 관한 사항 당사로부터 고객 관련 업무의 처리를 위탁 받은 업체는 위탁 받은 업무의 수행에 필요한 최소한의 범위 내에서 일부 개인 및 위탁 받는 자는 다음과 같습니다. 고객이 서비스를 이용하지 않거나 해당 고객정보가 위탁대상이 아닌 경우에는 보주체가 언제든지 쉽게 확인할 수 있도록 주체에게 알려드립니다. 범위 이외에도 다음 사항들을 계약서 등 문서"
삼성생명보험_0013,삼성생명보험,보험,삼성생명보험.pdf,https://www.samsunglife.com/individual/display/footer/PDC-MRMAN020100M,13,"의 수행에 필요한 최소한의 범위 내에서 일부 개인 및 위탁 받는 자는 다음과 같습니다. 고객이 서비스를 이용하지 않거나 해당 고객정보가 위탁대상이 아닌 경우에는 보주체가 언제든지 쉽게 확인할 수 있도록 주체에게 알려드립니다. 범위 이외에도 다음 사항들을 계약서 등 문서에 명시하고 재위탁 제한 개인정보의 기술적 관리적 보호조치 개인정보에 대한 접근 권한 등 안전성 확보 조치 [ai 수탁자가 준수하여야 할 의무를 위반한 경우의 손해배상 등 [금융거래 고객] 구분 위탁하는 업무의 내용 위탁을 받는 자 고토 금융상품 및 서비스의 소개, 삼성생명 컨설턴트 보험대리점 이벤트 안내 삼성생명서비스손해사정 금융거래 관련 상담 및 처리 삼성생명서비스손해사정 유베이스너 https:/a 처리하게 됩니다. 개인정보를 어떤 개인정보도 기 개인정보처리의 업무위탁관련 탭을 통해 공개하고 있습니다. 금융거래 등 상거래 관계의 설정 및 유지 등에 필수적인 개인신용정보 처리하는 위탁 업무의 내용 업체에 제공되지 않습니다. 회사의 인터넷 홈페이지에 지속적으로 공개합니다. 위탁하는 업무으 연락처 02) 1588-3114 삼성생명 컨설턴트, 보험대리점에 대한 88-3114를 통해 확인할 수 있습니다. 으 02) 1588-3114 02) 1577-6824 개인정보 처리방침 개인정보처리방침 회원관리안내 본문 바로가기 케이티씨에스주 홈페이지 금융거래서비스 관련 개인정보의 처 인안내 암린토 등) 편물의 제작 및 온라 고객안내 우 (sms, pushajh 20 서비스 제공 에 보험사고의 심사 파란손해사정재 티에스에이손해사정주 nices7r3 카카오주 카카오"
삼성생명보험_0014,삼성생명보험,보험,삼성생명보험.pdf,https://www.samsunglife.com/individual/display/footer/PDC-MRMAN020100M,14,"침 회원관리안내 본문 바로가기 케이티씨에스주 홈페이지 금융거래서비스 관련 개인정보의 처 인안내 암린토 등) 편물의 제작 및 온라 고객안내 우 (sms, pushajh 20 서비스 제공 에 보험사고의 심사 파란손해사정재 티에스에이손해사정주 nices7r3 카카오주 카카오페이줘 삼성생명 파란 리더스손해사정5 해성손 국제손해사정주 케이플러스손해사정주 에이원손해사정주 파란손해사정재 티에스에이손해사정주 https:/a 서비스손해 손해사정여 리더스손해사정주 바른화재특종손해사정주 케이플러스손해사정저 042) 604-5127 02) 2087-3900 02) 6300-7402 02) 6155-3114 02) 2024-3300 070-7588-5121 1661-3311 02) 3011-1100 02) 1544-8923 02) 2122-4000 02) 1644-7405 02) 1833-7483 02) 1588-3114 02) 2087-3900 051) 465-0817 042) 489-4159 02) 2085-6800 02) 6031-9400 02) 779-4972 02) 2087-3900 051) 465-0817 02) 6300-7402 02) 3667-5409 02) 6031-9400 02) 6952-8187 에이치아이티에스손해사정정 개인정보 처리방침 개인 보처리방침 회원관리안내 삼성생명 본문 바로가기 파란손해사정주 02) 2087-3900 보험사고의 조사 리더스손해사정년 051) 465-0817 02) 2085-6800 사고보험금의 공탁 법무법인 인앤인 02) 596 -3701 차병원파라메딕 02) 3468-3550 방문건강"
삼성생명보험_0015,삼성생명보험,보험,삼성생명보험.pdf,https://www.samsunglife.com/individual/display/footer/PDC-MRMAN020100M,15,"방침 회원관리안내 삼성생명 본문 바로가기 파란손해사정주 02) 2087-3900 보험사고의 조사 리더스손해사정년 051) 465-0817 02) 2085-6800 사고보험금의 공탁 법무법인 인앤인 02) 596 -3701 차병원파라메딕 02) 3468-3550 방문건강확인 안심파라메딕 02) 6300-7472 차병원파라메딕 02) 3468-3550 보험계약 적부조사 에이원손해사정 02) 779-4972 지정의 진단 54개 병 의원 디지털 진단 주식회사 투비콘 02) 517-4271 보험계약의 모집 유지 관리 삼성생명 등 컨설턴트, 보험대리점 02) 1588-3114 창 02) 6007-7000 헬스케어쥐 1566-3571 유니메오주 1588-4207 aloe) 1833-9119 트랜마스터너 02)463-0411 헤스케어 마음의숲떤 02)3281-2858 아토머스주 02)555-9811 든든피플주 1644-8797 1877-7706 커넥팅더닷츠쥐 1522-9457 146 0쥐 02)1899-2092 루스케어쥐 02)6324-8000 삼성카드 02) 2712-7317 프리미엄 고객사랑서비스 감사선물 배송 비즈마켓 02) 6354-9053 어린이보험 부가서비스 제공 stmnet 02) 3485-0838 주니어060 해외연수 롯데제이티비 02) 6313-8253 보험사기 연루자에 대한 부당보험금 환수 0신용정보 02) 3705-7 대출고객 대출상품 및 서비스의 소개, 이벤트 안내, 대출서류 입력, 마케팅동의(신규동의) heres 02) 2076-8700 마케퇴동의(재동의] 및 series 연체안내, 대출신청 내용확인"
삼성생명보험_0016,삼성생명보험,보험,삼성생명보험.pdf,https://www.samsunglife.com/individual/display/footer/PDC-MRMAN020100M,16,"-8253 보험사기 연루자에 대한 부당보험금 환수 0신용정보 02) 3705-7 대출고객 대출상품 및 서비스의 소개, 이벤트 안내, 대출서류 입력, 마케팅동의(신규동의) heres 02) 2076-8700 마케퇴동의(재동의] 및 series 연체안내, 대출신청 내용확인 및 안내 02신용정보 및 해피콜), 대출서류수령다행업무 대출채권의 추심 https:/a 02)3705-7 02) 3705-7 ktnet 개인정보처리방 방치 건 본문 바로가기 개인정보 처리 1471 감정사 02) 3705-7 세대 조사시 02) 3451-9531 00 미래 1588-3114 02) 3705-7 02) 593-0525 02) 2172-2001 02) 2003-8000 02) 3498-0091 02) 399-7500 02) 6147-9410 02) 3188-322 02) 751-8614 담사 에스원주 에이렘주 elar) 타워미/0준 쿠시먼앤드웨이크필드코리아 삼성 대출 상기 개인정보처리 임대차 매매 계약 관련 하단의 임대차계 기타고객 페이지 이용자] 10 매 고 olnl 02) 2122-4000 02) 1644-7405 02) 1577-5500 평가정보( nicex (별도 동의를 받습니다.) 카카오 보 100 02) 1588-3114 대리점 (컨설턴 그 이 체결된 컨 대리 등록된 자이며 흐 트및보 대 소개 및 가입권유, 재무설계서비스 및 기타 서비스의 제공 정보의 제공, 보 정보를 거가 대리점의 구체 02) 1588-3114 습니다. 보 니다) 으 않습니다. 처리 이 품배송업체 트 진행 시 별도로 안내드리며, 상기 개인정 르 터 위 번"
삼성생명보험_0017,삼성생명보험,보험,삼성생명보험.pdf,https://www.samsunglife.com/individual/display/footer/PDC-MRMAN020100M,17,"등록된 자이며 흐 트및보 대 소개 및 가입권유, 재무설계서비스 및 기타 서비스의 제공 정보의 제공, 보 정보를 거가 대리점의 구체 02) 1588-3114 습니다. 보 니다) 으 않습니다. 처리 이 품배송업체 트 진행 시 별도로 안내드리며, 상기 개인정 르 터 위 번 사로 서 개인정보 의 개인정보 ,오 목적으로 고 트 마케 느 업에 관 경우에 안내, 이 영업 으 않 하지 정상적오 소개 등 회사의 그 석 목적 개인정보 제공 및 처리위탁에 동의 트 이용등록시 마케 https:/a 개인정보 처리방침 개인정보처리방침 회원관리안내 삼성생명 본문 바로가기 카카오페이 청구서 관련 업두대행 및 데이터 중계 카카오페이주 효성1 뛰 카카오페이 청구서 서비스 이용고객 상담 및 문의대응 미라콤아이앤씨더 시스템 운영 삼성605 펜타크리드뛰 시스템 운영 삼양데이타시스템떤 시스템 운영 우리메디컬컨설팅 동행메디컬컨설팅 조은메디컬컨설팅 엘의료분석원 파란손해사정때 누리메디컬컨설팅 자원의료분석원 인스메디 [완 더원메디컨설팅 장해상태, 치료내용 등 각종 의학적 사항 확인 및 검증을 위 전문의(뿔) 자문 의뢰업무 누리메디컬 소 리더스손해사정저 :자원의료분석원 우리메디컬컨설팅 인스메디 엘의료분석원 석 자원의료분석 국제손해사정주 시 우리메디컬컨설팅 동행메디컬컨설팅 그 그 자이이크본석원 장해상태, 치료내용 등 각종 의학적 사항 확인 및 검증을 위한 baars solute 전문의(뿔) 자문 의뢰업무 엘의료분석원 :더원메디컬컨설팅 삼성생명서비스손해사정다 트랜스코스모스코리아주 손해사정서 발송에 관한 업무 alot 의무기록사본발급 동의서 및 위임장 등 손해"
삼성생명보험_0018,삼성생명보험,보험,삼성생명보험.pdf,https://www.samsunglife.com/individual/display/footer/PDC-MRMAN020100M,18,"장해상태, 치료내용 등 각종 의학적 사항 확인 및 검증을 위한 baars solute 전문의(뿔) 자문 의뢰업무 엘의료분석원 :더원메디컬컨설팅 삼성생명서비스손해사정다 트랜스코스모스코리아주 손해사정서 발송에 관한 업무 alot 의무기록사본발급 동의서 및 위임장 등 손해사정 관련 서류의 비대면 전자적 작성 및 서명을 위한 서비스 프리미엄 고객사랑서비스 위탁업무 삼성카드 1미염 객사랑서비스 위탁업무 푸 배소 의타 위탁 프리미엄 고객사랑서비스 고객 선물 나포 토스씨엑스 고객상담 업무 및 민원처리 한국평가데이터주 대출비교서비스 이용 고객의 부동산 소유정보 비바리퍼블리카주 코리안크레덧뷰로 실명확인(주민등록번호 검증을 통한 본인확인) 나이스평가정보주식회사 실명확인(주민등록번호 검증을 통한 본인확인) 대출 금리비교서비스 30 정보 송수신, 통신 위한 시스템 구축 카카오페이저 운영 및 유지보수 https:/a 02) 1644-7405 031) 606-5060 02) 2125-6800 02) 568-3422 02) 760-5003 02) 445-3307 02) 6952-7887 02) 702-1793 02) 445-9798 02) 2088-2442 02) 6080-6700 02) 3667-8701 02) 2632-1002 02) 6958-7690 02) 2088-2442 02) 6080-6700 02 02 02 02 445-3307 3667-8701 445-9798 6080-6700 02) 445-3307 02) 6952-7887 02) 6080-6700 02) 445-9798 02) 6958-7690 02) 489-7505"
